Line,Time,Type,PGN,Name,Src,Dest,Pri,Size,Sequence ID,Rate of Turn,NMEA Reserved,Sequence ID,Heading Sensor Reading,Deviation,Variation,Heading Sensor Reference,NMEA Reserved,Sequence ID,Wind Speed,Wind Direction,Wind Reference,NMEA Reserved,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Latitude,Longitude,Sequence ID,Yaw,Pitch,Roll,NMEA Reserved,Sequence ID,Heave,Delay,Delay Source,NMEA Reserved,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,COG Reference,NMEA Reserved,Course Over Ground,Speed Over Ground,NMEA Reserved,Sequence ID,Speed Water Referenced,Speed Ground Referenced,Speed Water Referenced Type,Speed Direction,NMEA Reserved,Sequence ID,Set Mode,Op Mode,NMEA Reserved,HDOP,VDOP,TDOP,Measurement Date,Measurement Time,Total Cumulative Distance,Distance Since Last Reset,Sequence ID,Water Temp,Outside Ambient Air Temp.,Atmospheric Pressure,NMEA Reserved,Sequence ID,Mode,NMEA Reserved,Number of SVs,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,Sequence ID,Temperature Instance,Humidity Instance,Temperature,Humidity,Atmospheric Pressure,Sequence ID,Temperature Instance,Temperature Source,Actual Temperature,Set Temperature,NMEA Reserved,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,Source,NMEA Reserved,Date,Time,Sequence ID,Variation Source,NMEA Reserved,Age of Service (Date),Variation,NMEA Reserved,Sequence ID,Water Depth Transducer,Offset,Maximum Depth Range,Message ID,Repeat Indicator,User ID,Longitude,Latitude,Position Accuracy,RAIM-flag,Time Stamp,COG,SOG,Communication State,AIS Transceiver Information,True Heading,AIS Spare,AIS Spare,Class B unit flag,Class B Display Flag,Class B DSC Flag,Class B Band Flag,Class B Msg 22 Flag,Mode Flag,Communication State Selector Flag,NMEA Reserved,Sequence ID,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,Position date,Position time,Latitude,Longitude,Altitude,Type of System,Method GNSS,Integrity,NMEA Reserved,Number of SVs,HDOP,PDOP,Geoidal Separation,Number of Reference Stations,Sequence ID,XTE Mode,NMEA Reserved,Navigation Terminated,XTE,NMEA Reserved,Sequence ID,Distance to Destination Waypoint,Course/Bearing Ref.,Perpendicular Crossed,Arrival Circle Entered,Calculation Type,ETA Time,ETA Date,Bearing Origin To Destination Waypoint,Bearing Position To Destination Waypoint,Origin Waypoint Number,Destination Waypoint Number,Destination Wpt Latitude,Destination Wpt Longitude,Waypoint Closing Velocity,Message ID,Repeat Indicator,ID,Longitude,Latitude,Position Accuracy,RAIM Flag,Time Stamp,AtoN Structure Length/Diameter,AtoN Structure Beam/Diameter,Position Reference Point from Starboard Structure Edge/Radius,Position Reference Point from True North facing Structure Edge/Radius,Aid to Navigation (AtoN) Type,Off Position Indicator,Virtual AtoN Flag,Assigned Mode Flag,AIS Spare,Electronic Fixing Position Fixing Device Type,NMEA Reserved,AtoN Status,AIS Transceiver Information,NMEA Reserved,Aid to Navigation (AtoN) Name,Update Rate,Heartbeat Sequence Counter,Class 1 CAN Controller State,Class 2 Second CAN Controller State,Equipment Status,NMEA Reserved,Message ID,Repeat Indicator,User ID,Longitude,Latitude,Position Accuracy,RAIM-flag,Time Stamp,COG,SOG,Communication State,AIS Transceiver Information,True Heading,Rate of Turn,Navigational Status,Special Maneuver Indicator,NMEA Reserved,AIS Spare,NMEA Reserved,Sequence ID,Message ID,Repeat Indicator,User ID,Type of Ship and Cargo,Vendor ID,Call Sign,Ship Length,Ship Beam,Reference Point Position from Starboard,Reference Point Position Aft of Bow,Mother Ship MMSI,AIS Spare,Type of Electronic Position Fixing Device,AIS Transceiver Information,NMEA Reserved,Sequence ID,Message ID,Repeat Indicator,User ID,Longitude,Latitude,Position accuracy,RAIM-flag,NMEA Reserved,UTC Time,Communication State,AIS Transceiver Information,UTC Date,NMEA Reserved,Type of Electronic Positioning Device,AIS Spare,Transmission Control for Long Range Broadcast Message,NMEA Reserved,Sequence ID,Message ID,Repeat Indicator,User ID,Name,AIS Transceiver Information,NMEA Reserved,Sequence ID,Start RPS#,nItems,Database ID,Route ID,Navigation direction in route,Supplementary Route/WP data available,NMEA Reserved,Route Name,NMEA Reserved,WPID,WP Name,WP Latitude,WP Longitude,WPID,WP Name,WP Latitude,WP Longitude,PGN being requested,Unique Number (ISO Identity Number),Manufacturer Code,Device Instance Lower (ISO ECU Instance),Device Instance Upper (ISO Function Instance),Device Function (ISO Function),NMEA Reserved,Device Class,System Instance (ISO Device Class Instance),Industry Group,NMEA Reserved (ISO Self Configurable),NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,Temperature Instance,Temperature Source,Actual Temperature,Set Temperature,Message ID,Repeat Indicator,User ID,IMO,Call Sign,Name,Ship/Cargo Type,Ship Length,Ship Beam,Position Reference Point from Starboard,Position Reference Point aft of Ship's Bow,Estimated Date of Arrival,Estimated Time of Arrival,Draft,Destination,AIS Version,Type of Electronic Positioning Device,Data Terminal Equipment (DTE),AIS Spare,AIS Transceiver Information,NMEA Reserved,Sequence ID,
6583,21.225,CANPACKET,130311,"Environmental Parameters - DEPRECATED", 35,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,0 (Sea Temperature),3 (Data Not Available),293.04,Data not available,Data not available,
6584,21.226,CANPACKET,129539,"GNSS DOPs",  8,255,6,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,Data not available,3 (Auto Fix),,1.00,1.50,Data not available,
6596,21.233,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.008748,,
6597,21.233,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1479,Data not available,Data not available,1 (Direction Reference Magnetic),,
6598,21.234,CANPACKET,130312,"Temperature - DEPRECATED", 35,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,0 (Generic Instance value ranging over 8-bit range - defaults to 0),0 (Sea Temperature),293.04,Data not available,,
6617,21.244,N2K,129540,"GNSS Sats in View",  8,255,6,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,Data not available,,16,7,0.4188,5.0430,44.00,Data not available,2 (Used in solution (without Differential corrections)),,9,0.9597,5.1303,43.00,Data not available,2 (Used in solution (without Differential corrections)),,4,1.2215,3.4551,39.00,Data not available,2 (Used in solution (without Differential corrections)),,16,1.1691,0.9597,39.00,Data not available,2 (Used in solution (without Differential corrections)),,26,0.5584,0.9946,36.00,Data not available,2 (Used in solution (without Differential corrections)),,27,0.7503,2.3557,36.00,Data not available,2 (Used in solution (without Differential corrections)),,8,0.4362,2.9839,32.00,Data not available,2 (Used in solution (without Differential corrections)),,31,0.2792,1.6577,30.00,Data not available,2 (Used in solution (without Differential corrections)),,74,1.1866,6.0900,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,72,1.1168,4.2578,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,75,0.6107,4.6242,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,73,0.5758,0.8725,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,65,0.5409,5.6538,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,71,0.4711,3.1759,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,83,0.3141,1.1691,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,82,0.1745,0.2966,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,
6619,21.245,CANPACKET, 65280,"Manu. Proprietary Single-Frame non-addressed", 12,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navico (275),,4,,
6621,21.246,N2K,126720,"Manu. Proprietary Fast-Packet addressed", 11,255,7, 16,,,,,,,,,,,,,,,Garmin (229),,4,,
6625,21.255,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 16,,,,,,,,,,,,,,,Garmin (229),,4,,
6626,21.264,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,6.90,0.5748,2 (Apparent Wind (relative to the vessel centerline)),,
6630,21.266,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
6631,21.267,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.42,0.9950,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
6632,21.269,CANPACKET,129539,"GNSS DOPs",  5,255,6,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,0 (1D Fix),2 (3D Fix),,0.70,1.10,Data not available,
6643,21.283,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.008534,,
6644,21.283,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1484,Data not available,Data not available,1 (Direction Reference Magnetic),,
6645,21.284,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0181,-0.2144,,
6646,21.284,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.96,Data not available,15,,
6647,21.285,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (187),,0,,
6648,21.295,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.33,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
6661,21.320,N2K,129540,"GNSS Sats in View",  5,255,6,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,2 (Error),,12,26,0.5410,0.9948,45.00,0.00000,2 (Used in solution (without Differential corrections)),,31,0.2792,1.6580,30.00,0.00000,2 (Used in solution (without Differential corrections)),,4,1.2217,3.4732,45.00,0.00000,2 (Used in solution (without Differential corrections)),,16,1.1868,0.9599,43.00,0.00000,2 (Used in solution (without Differential corrections)),,9,0.9599,5.1487,44.00,0.00000,2 (Used in solution (without Differential corrections)),,27,0.7679,2.3561,44.00,0.00000,2 (Used in solution (without Differential corrections)),,7,0.4188,5.0440,40.00,0.00000,2 (Used in solution (without Differential corrections)),,8,0.4188,2.9845,43.00,0.00000,2 (Used in solution (without Differential corrections)),,73,0.5759,0.8726,41.00,0.00000,2 (Used in solution (without Differential corrections)),,71,0.4712,3.1764,37.00,0.00000,2 (Used in solution (without Differential corrections)),,74,1.1868,6.0911,34.00,0.00000,2 (Used in solution (without Differential corrections)),,72,1.1170,4.2586,38.00,0.00000,2 (Used in solution (without Differential corrections)),,
6662,21.320,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.623470' N,86° 34.463718' W,
6663,21.322,CANPACKET,129026,"COG & SOG (Rapid Update)",  8,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,0 (Direction Reference True),,0.0767,3.13,,
6664,21.332,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.007318,,
6665,21.333,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1489,Data not available,Data not available,1 (Direction Reference Magnetic),,
6666,21.364,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,6.91,0.5744,2 (Apparent Wind (relative to the vessel centerline)),,
6670,21.366,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
6671,21.367,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.42,0.9937,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
6672,21.369,CANPACKET,126992,"System Time",  5,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,0 (GPS),,21/07/2025,03:40:49,
6673,21.382,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.009437,,
6674,21.383,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1492,Data not available,Data not available,1 (Direction Reference Magnetic),,
6675,21.383,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0184,-0.2182,,
6676,21.384,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.96,Data not available,15,,
6677,21.385,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (252),,0,,
6684,21.395,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.33,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
6687,21.396,N2K,129041,"AIS Aids to Navigation (AtoN) Report",  8,255,4, 49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1 (First retransmission),993672229,87° 52.578900' W,44° 40.612200' N,"0 (Low Accuracy (> 10m, such as non-differential GNSS))",0 (RAIM not in use (Default)),61,Data not available,Data not available,Data not available,Data not available,24,0,0,0 (Station operating in autonomous and continuous mode (default)),,7 (Surveyed (Base Station)),,0,1 (Channel B VDL Reception),,1                   @,
6688,21.420,CANPACKET,129026,"COG & SOG (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,0 (Direction Reference True),,6.2779,3.13,,
6689,21.433,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.008430,,
6690,21.433,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1497,Data not available,Data not available,1 (Direction Reference Magnetic),,
6691,21.464,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,6.91,0.5739,2 (Apparent Wind (relative to the vessel centerline)),,
6695,21.466,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
6696,21.467,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.42,0.9926,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
6697,21.470,CANPACKET,127258,"Magnetic Variation",  5,255,7,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,Data not available,,Data not available,-0.0960,,
6698,21.471,CANPACKET,127258,"Magnetic Variation",  7,255,7,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,Data not available,,Data not available,-0.0960,,
6699,21.471,CANPACKET,128267,"Water Depth",  3,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,Data not available,Data not available,Data not available,
6700,21.472,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.623638' N,86° 34.463706' W,
6701,21.473,CANPACKET,130312,"Temperature - DEPRECATED",  3,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0 (Generic Instance value ranging over 8-bit range - defaults to 0),0 (Sea Temperature),Data not available,Data not available,,
6702,21.482,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.007963,,
6703,21.483,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1501,Data not available,Data not available,1 (Direction Reference Magnetic),,
6704,21.483,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0210,-0.2230,,
6705,21.484,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.97,Data not available,15,,
6706,21.485,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (301),,0,,
6707,21.495,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.27,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
6708,21.495,CANPACKET, 65280,"Manu. Proprietary Single-Frame non-addressed", 12,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navico (275),,4,,
6709,21.532,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.007636,,
6710,21.533,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1504,Data not available,Data not available,1 (Direction Reference Magnetic),,
6711,21.564,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,6.91,0.5734,2 (Apparent Wind (relative to the vessel centerline)),,
6715,21.566,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
6716,21.567,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.42,0.9915,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
6717,21.570,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.623806' N,86° 34.463694' W,
6718,21.581,CANPACKET,129026,"COG & SOG (Rapid Update)",  8,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,0 (Direction Reference True),,0.0767,3.13,,
6719,21.583,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.007435,,
6720,21.583,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1507,Data not available,Data not available,1 (Direction Reference Magnetic),,
6721,21.584,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0213,-0.2232,,
6722,21.584,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.97,Data not available,15,,
6723,21.585,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (259),,0,,
6724,21.595,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.27,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
6725,21.619,CANPACKET,130310,"Environmental Parameters - DEPRECATED",  3,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,Data not available,Data not available,Data not available,,
6726,21.620,CANPACKET,130311,"Environmental Parameters - DEPRECATED",  3,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,63 (Data Not Available),3 (Data Not Available),Data not available,Data not available,Data not available,
6734,21.624,N2K,130824,"Manu. Proprietary Fast-Packet non-addressed",  7,255,3, 44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B&G - Navico (381),,4,,
6735,21.632,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.008050,,
6736,21.633,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1510,Data not available,Data not available,1 (Direction Reference Magnetic),,
6737,21.664,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,6.90,0.5734,2 (Apparent Wind (relative to the vessel centerline)),,
6741,21.666,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
6742,21.667,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.42,0.9916,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
6743,21.670,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.623980' N,86° 34.463688' W,
6744,21.670,CANPACKET,129026,"COG & SOG (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,0 (Direction Reference True),,0.0575,3.13,,
6752,21.674,N2K,129029,"GNSS Position Data",  5,255,3, 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,21/07/2025,03:40:49,44° 20.623980' N,86° 34.463690' W,140.660000,0 (GPS),1 (GNSS Fix),0,,12,0.70,1.30,-34.80,Data not available,
6753,21.677,CANPACKET,127258,"Magnetic Variation", 11,255,6,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,2,,21/07/2025,-0.0901,
6754,21.682,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.007450,,
6755,21.683,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.1513,Data not available,Data not available,1 (Direction Reference Magnetic),,
6756,21.683,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0260,-0.2232,,
6757,21.684,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.98,Data not available,15,,
6758,21.685,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (214),,0,,
6759,21.695,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.23,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
6760,21.724,CANPACKET,130311,"Environmental Parameters - DEPRECATED", 35,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,0 (Sea Temperature),3 (Data Not Available),293.05,Data not available,Data not available,
6761,21.733,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.008510,,
